,INDICATOR,UNIT,UNIT_NUM,STUB_NAME,STUB_NAME_NUM,STUB_LABEL,STUB_LABEL_NUM,YEAR,YEAR_NUM,AGE,AGE_NUM,ESTIMATE,FLAG
2725,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: White,4.11,2000,24,All ages,0.0,18.8,
2726,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: White,4.11,2001,25,All ages,0.0,19.5,
2727,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: White,4.11,2002,26,All ages,0.0,20.0,
2728,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: White,4.11,2003,27,All ages,0.0,19.7,
2729,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: White,4.11,2004,28,All ages,0.0,19.7,
2730,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: White,4.11,2005,29,All ages,0.0,19.9,
2731,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: White,4.11,2006,30,All ages,0.0,20.0,
2732,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: White,4.11,2007,31,All ages,0.0,20.7,
2733,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: White,4.11,2008,32,All ages,0.0,21.5,
2734,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: White,4.11,2009,33,All ages,0.0,21.9,
2735,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: White,4.11,2010,34,All ages,0.0,22.6,
2736,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: White,4.11,2011,35,All ages,0.0,23.0,
2737,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: White,4.11,2012,36,All ages,0.0,23.3,
2738,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: White,4.11,2013,37,All ages,0.0,23.4,
2739,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: White,4.11,2014,38,All ages,0.0,24.2,
2740,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: White,4.11,2015,39,All ages,0.0,24.6,
2741,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: White,4.11,2016,40,All ages,0.0,24.8,
2742,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: White,4.11,2017,41,All ages,0.0,26.1,
2743,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: White,4.11,2018,42,All ages,0.0,26.6,
2744,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,1950,1,All ages,0.0,6.3,
2745,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,1960,2,All ages,0.0,6.4,
2746,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,1970,3,All ages,0.0,8.0,
2747,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,1980,4,All ages,0.0,10.3,
2748,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,1981,5,All ages,0.0,10.3,
2749,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,1982,6,All ages,0.0,10.2,
2750,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,1983,7,All ages,0.0,10.0,
2751,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,1984,8,All ages,0.0,10.7,
2752,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,1985,9,All ages,0.0,11.0,
2753,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,1986,10,All ages,0.0,11.2,
2754,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,1987,11,All ages,0.0,11.8,
2755,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,1988,12,All ages,0.0,11.7,
2756,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,1989,13,All ages,0.0,12.4,
2757,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,1990,14,All ages,0.0,12.0,
2758,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,1991,15,All ages,0.0,12.0,
2759,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,1992,16,All ages,0.0,11.9,
2760,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,1993,17,All ages,0.0,12.3,
2761,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,1994,18,All ages,0.0,12.2,
2762,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,1995,19,All ages,0.0,11.7,
2763,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,1996,20,All ages,0.0,11.1,
2764,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,1997,21,All ages,0.0,10.6,
2765,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,1998,22,All ages,0.0,9.8,
2766,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,1999,23,All ages,0.0,9.6,
2767,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,2000,24,All ages,0.0,9.4,
2768,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,2001,25,All ages,0.0,9.2,
2769,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,2002,26,All ages,0.0,9.1,
2770,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,2003,27,All ages,0.0,8.8,
2771,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,2004,28,All ages,0.0,9.0,
2772,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,2005,29,All ages,0.0,8.7,
2773,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,2006,30,All ages,0.0,8.8,
2774,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,2007,31,All ages,0.0,8.3,
2775,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,2008,32,All ages,0.0,9.0,
2776,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,2009,33,All ages,0.0,8.5,
2777,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,2010,34,All ages,0.0,8.7,
2778,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,2011,35,All ages,0.0,9.0,
2779,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,2012,36,All ages,0.0,9.2,
2780,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,2013,37,All ages,0.0,9.0,
2781,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,2014,38,All ages,0.0,9.2,
2782,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,2015,39,All ages,0.0,9.4,
2783,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,2016,40,All ages,0.0,10.1,
2784,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,2017,41,All ages,0.0,11.0,
2785,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Black or African American,4.12,2018,42,All ages,0.0,11.6,
2786,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,1950,1,All ages,0.0,,...
2787,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,1960,2,All ages,0.0,,...
2788,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,1970,3,All ages,0.0,,...
2789,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,1980,4,All ages,0.0,20.9,
2790,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,1981,5,All ages,0.0,,...
2791,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,1982,6,All ages,0.0,,...
2792,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,1983,7,All ages,0.0,,...
2793,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,1984,8,All ages,0.0,,...
2794,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,1985,9,All ages,0.0,20.3,
2795,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,1986,10,All ages,0.0,,...
2796,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,1987,11,All ages,0.0,,...
2797,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,1988,12,All ages,0.0,20.2,
2798,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,1989,13,All ages,0.0,19.9,
2799,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,1990,14,All ages,0.0,20.9,
2800,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,1991,15,All ages,0.0,18.4,
2801,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,1992,16,All ages,0.0,17.1,
2802,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,1993,17,All ages,0.0,17.5,
2803,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,1994,18,All ages,0.0,21.7,
2804,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,1995,19,All ages,0.0,18.0,
2805,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,1996,20,All ages,0.0,17.9,
2806,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,1997,21,All ages,0.0,18.5,
2807,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,1998,22,All ages,0.0,18.1,
2808,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,1999,23,All ages,0.0,16.5,
2809,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,2000,24,All ages,0.0,15.9,
2810,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,2001,25,All ages,0.0,16.8,
2811,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,2002,26,All ages,0.0,16.1,
2812,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,2003,27,All ages,0.0,16.0,
2813,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,2004,28,All ages,0.0,17.9,
2814,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,2005,29,All ages,0.0,17.6,
2815,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,2006,30,All ages,0.0,16.8,
2816,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,2007,31,All ages,0.0,16.2,
2817,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,2008,32,All ages,0.0,15.4,
2818,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,2009,33,All ages,0.0,15.1,
2819,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,2010,34,All ages,0.0,16.1,
2820,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,2011,35,All ages,0.0,16.1,
2821,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,2012,36,All ages,0.0,17.5,
2822,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,2013,37,All ages,0.0,17.9,
2823,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,2014,38,All ages,0.0,16.0,
2824,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,2015,39,All ages,0.0,18.5,
2825,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,2016,40,All ages,0.0,20.7,
2826,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,2017,41,All ages,0.0,20.4,
2827,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: American Indian or Alaska Native,4.13,2018,42,All ages,0.0,21.4,
2828,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,1950,1,All ages,0.0,,...
2829,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,1960,2,All ages,0.0,,...
2830,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,1970,3,All ages,0.0,,...
2831,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,1980,4,All ages,0.0,8.8,
2832,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,1981,5,All ages,0.0,,...
2833,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,1982,6,All ages,0.0,,...
2834,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,1983,7,All ages,0.0,,...
2835,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,1984,8,All ages,0.0,,...
2836,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,1985,9,All ages,0.0,8.4,
2837,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,1986,10,All ages,0.0,,...
2838,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,1987,11,All ages,0.0,,...
2839,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,1988,12,All ages,0.0,7.7,
2840,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,1989,13,All ages,0.0,7.7,
2841,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,1990,14,All ages,0.0,8.7,
2842,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,1991,15,All ages,0.0,8.7,
2843,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,1992,16,All ages,0.0,8.3,
2844,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,1993,17,All ages,0.0,8.8,
2845,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,1994,18,All ages,0.0,9.3,
2846,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,1995,19,All ages,0.0,9.0,
2847,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,1996,20,All ages,0.0,8.3,
2848,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,1997,21,All ages,0.0,8.8,
2849,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,1998,22,All ages,0.0,8.7,
2850,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,1999,23,All ages,0.0,8.5,
2851,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,2000,24,All ages,0.0,7.9,
2852,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,2001,25,All ages,0.0,7.6,
2853,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,2002,26,All ages,0.0,7.5,
2854,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,2003,27,All ages,0.0,7.9,
2855,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,2004,28,All ages,0.0,7.8,
2856,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,2005,29,All ages,0.0,7.1,
2857,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,2006,30,All ages,0.0,7.8,
2858,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,2007,31,All ages,0.0,8.4,
2859,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,2008,32,All ages,0.0,7.5,
2860,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,2009,33,All ages,0.0,8.4,
2861,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,2010,34,All ages,0.0,9.3,
2862,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,2011,35,All ages,0.0,8.6,
2863,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,2012,36,All ages,0.0,9.3,
2864,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,2013,37,All ages,0.0,9.2,
2865,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,2014,38,All ages,0.0,9.0,
2866,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,2015,39,All ages,0.0,9.2,
2867,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,2016,40,All ages,0.0,10.3,
2868,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,2017,41,All ages,0.0,10.0,
2869,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Male: Asian or Pacific Islander,4.14,2018,42,All ages,0.0,10.6,
2870,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,1950,1,All ages,0.0,5.5,
2871,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,1960,2,All ages,0.0,5.3,
2872,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,1970,3,All ages,0.0,7.1,
2873,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,1980,4,All ages,0.0,5.9,
2874,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,1981,5,All ages,0.0,6.2,
2875,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,1982,6,All ages,0.0,6.1,
2876,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,1983,7,All ages,0.0,5.9,
2877,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,1984,8,All ages,0.0,6.0,
2878,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,1985,9,All ages,0.0,5.6,
2879,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,1986,10,All ages,0.0,5.9,
2880,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,1987,11,All ages,0.0,5.8,
2881,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,1988,12,All ages,0.0,5.5,
2882,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,1989,13,All ages,0.0,5.3,
2883,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,1990,14,All ages,0.0,5.3,
2884,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,1991,15,All ages,0.0,5.1,
2885,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,1992,16,All ages,0.0,5.0,
2886,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,1993,17,All ages,0.0,5.0,
2887,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,1994,18,All ages,0.0,4.9,
2888,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,1995,19,All ages,0.0,4.8,
2889,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,1996,20,All ages,0.0,4.7,
2890,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,1997,21,All ages,0.0,4.8,
2891,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,1998,22,All ages,0.0,4.8,
2892,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,1999,23,All ages,0.0,4.5,
2893,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,2000,24,All ages,0.0,4.4,
2894,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,2001,25,All ages,0.0,4.6,
2895,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,2002,26,All ages,0.0,4.8,
2896,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,2003,27,All ages,0.0,4.8,
2897,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,2004,28,All ages,0.0,5.2,
2898,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,2005,29,All ages,0.0,5.0,
2899,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,2006,30,All ages,0.0,5.3,
2900,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,2007,31,All ages,0.0,5.4,
2901,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,2008,32,All ages,0.0,5.6,
2902,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,2009,33,All ages,0.0,5.7,
2903,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,2010,34,All ages,0.0,5.9,
2904,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,2011,35,All ages,0.0,6.1,
2905,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,2012,36,All ages,0.0,6.3,
2906,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,2013,37,All ages,0.0,6.5,
2907,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,2014,38,All ages,0.0,6.9,
2908,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,2015,39,All ages,0.0,7.2,
2909,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,2016,40,All ages,0.0,7.2,
2910,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,2017,41,All ages,0.0,7.1,
2911,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: White,4.21,2018,42,All ages,0.0,7.2,
2912,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Black or African American,4.22,1950,1,All ages,0.0,1.5,
2913,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Black or African American,4.22,1960,2,All ages,0.0,1.6,
2914,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Black or African American,4.22,1970,3,All ages,0.0,2.6,
2915,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Black or African American,4.22,1980,4,All ages,0.0,2.2,
2916,Death rates for suicide,"Deaths per 100,000 resident population, crude",2,Sex and race,4,Female: Black or African American,4.22,1981,5,All ages,0.0,2.4,
